No.,player_id,Firstname,Surname,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_name,npg,npxG,xGChain,xGBuildup,year
604,8257,Harry,Maguire,Harry Maguire,38,3420,1,2.772249752,0,0.453924693,31,16,6,0,D,Manchester United,1,2.772249752,12.0299432,11.71480491,2019
605,531,Harry,Maguire,Harry Maguire,31,2599,3,1.860539778,0,0.666572453,30,11,6,1,D,Leicester,3,1.860539778,6.041916689,5.482059706,2018
606,6144,Riyad,Mahrez,Riyad Mahrez,27,1961,9,6.232445181,6,6.086525144,58,45,0,0,F M S,Manchester City,9,6.232445181,18.84632433,9.17080682,2020
607,1691,Riyad,Mahrez,Riyad Mahrez,33,1938,11,8.649655679,9,11.0598491,74,60,0,0,F M S,Manchester City,10,7.888486816,27.76552989,13.28588094,2019
608,6274,Riyad,Mahrez,Riyad Mahrez,27,1333,7,6.616934344,4,5.006452024,54,24,0,0,F M S,Manchester City,7,5.855765522,14.37097149,6.827352051,2018
609,533,Ainsley,Maitland-Niles,Ainsley Maitland-Niles,11,483,0,0.101474378,0,0.081442295,2,2,0,0,D S,Arsenal,0,0.101474378,2.404551335,2.248680661,2020
610,534,Ainsley,Maitland-Niles,Ainsley Maitland-Niles,20,1372,0,0.508408133,2,1.646096371,4,11,4,1,D S,Arsenal,0,0.508408133,5.15650332,3.567148937,2019
611,3203,Ainsley,Maitland-Niles,Ainsley Maitland-Niles,16,976,1,1.015497848,1,1.062750362,5,6,1,1,D M S,Arsenal,1,1.015497848,4.286456956,2.369579939,2018
612,8288,Sadio,Mané,Sadio Mané,35,2805,11,14.82854776,7,7.787754854,94,61,3,0,F M S,Liverpool,11,14.82854776,24.9989232,6.057656283,2020
613,528,Sadio,Mané,Sadio Mané,35,2761,18,14.5774829,7,7.235693477,77,59,3,0,F M S,Liverpool,18,14.5774829,25.0732052,6.767014004,2019
614,2335,Sadio,Mané,Sadio Mané,36,3100,22,16.76280808,1,5.123734524,87,45,2,0,F M S,Liverpool,22,16.76280808,28.40134636,8.485077821,2018
615,191,Javier,Manquillo,Javier Manquillo,13,823,0,0.023161858,0,0.297696754,1,5,1,0,D S,Newcastle United,0,0.023161858,1.432027978,1.111169352,2020
616,1208,Javier,Manquillo,Javier Manquillo,21,1598,0,0.035947606,1,0.262780737,1,5,5,0,D S,Newcastle United,0,0.035947606,3.059056005,2.839415492,2019
617,1776,Javier,Manquillo,Javier Manquillo,18,1098,0,0.083036479,3,0.68458855,2,8,2,0,D S,Newcastle United,0,0.083036479,2.639372207,1.953724116,2018
618,5553,Solly,March,Solly March,21,1684,2,1.783601996,1,1.678819841,22,27,0,0,D M S,Brighton,2,1.783601996,8.322110306,5.68054905,2020
619,6892,Solly,March,Solly March,19,1132,0,1.466960359,1,1.106579943,20,13,2,0,D F M S,Brighton,0,1.466960359,4.376131753,2.265023034,2019
620,535,Solly,March,Solly March,35,2480,1,2.198865437,5,5.207968848,43,41,1,0,F M S,Brighton,1,2.198865437,7.274382197,2.914261657,2018
621,610,Adrian,Mariappa,Adrian Mariappa,20,1503,0,0.167165872,0,0.247899685,3,4,4,1,D S,Watford,0,0.167165872,2.853157597,2.560190768,2019
622,667,Adrian,Mariappa,Adrian Mariappa,26,1921,0,1.386547115,0,0.698937887,7,5,3,0,D S,Watford,0,1.386547115,3.518389599,3.412798546,2018
623,1036,Anthony,Martial,Anthony Martial,22,1494,4,7.405651165,3,2.61980296,42,17,0,1,F M S,Manchester United,4,7.405651165,11.81481302,3.31950533,2020
624,1760,Anthony,Martial,Anthony Martial,32,2672,17,13.24049478,6,4.618776655,80,30,1,0,F S,Manchester United,17,12.47932606,20.40956319,6.357817467,2019
625,2673,Anthony,Martial,Anthony Martial,27,1632,10,7.954482201,2,3.247219565,39,36,2,0,F M S,Manchester United,9,7.193313342,11.79628643,3.600729597,2018
626,5567,Josh,Martin,Josh Martin,5,25,0,0.106460005,0,0,1,0,0,0,S,Norwich,0,0.106460005,0.106460005,0,2019
627,6424,Gabriel,Martinelli,Gabriel Martinelli,14,581,2,3.252450477,1,1.745650906,20,9,0,0,F M S,Arsenal,2,3.252450477,6.159719843,1.756597346,2020
628,6891,Gabriel,Martinelli,Gabriel Martinelli,14,643,3,2.242483456,0,0.113541884,12,2,1,0,M S,Arsenal,3,2.242483456,2.99593303,0.639907656,2019
629,8235,Adam,Masina,Adam Masina,26,1818,1,0.849282583,0,0.417630839,15,10,3,0,D S,Watford,1,0.849282583,2.981863494,2.145974055,2019
630,702,Oleksandr,Zinchenko,Oleksandr Zinchenko,20,1473,0,0.660659281,0,1.085499099,16,15,0,0,D M S,Manchester City,0,0.660659281,9.49437603,8.718509812,2020
631,700,Kurt,Zouma,Kurt Zouma,24,2024,5,3.136853445,0,0.081466971,27,4,3,0,D S,Chelsea,5,3.136853445,6.216146336,6.133133308,2020
632,2662,Juan,Mata,Juan Mata,9,518,1,1.072702911,2,0.722595327,5,8,0,0,M S,Manchester United,0,0.311534073,3.036919411,2.187311428,2020
633,502,DeAndre,Yedlin,DeAndre Yedlin,29,2476,1,1.186091048,2,2.151615103,11,28,6,1,D S,Newcastle United,1,1.186091048,6.888161518,4.478992945,2018
634,7768,Chris,Wood,Chris Wood,38,2603,10,9.133252272,2,3.647217035,58,21,2,0,F S,Burnley,10,9.133252272,11.35635173,3.554675542,2018
635,1389,Ben,Wilmot,Ben Wilmot,2,24,0,0,0,0,0,0,0,0,S,Watford,0,0,0.090737149,0.090737149,2018
636,1621,Harry,Winks,Harry Winks,26,1578,1,1.094498998,0,0.244331919,9,7,4,0,M S,Tottenham,1,1.094498998,6.521413639,5.996375017,2018
637,751,Andriy,Yarmolenko,Andriy Yarmolenko,9,454,2,1.24891489,0,0.698404318,9,5,2,0,F M S,West Ham,2,1.24891489,2.492500937,0.746749893,2018
638,681,Matt,Doherty,Matt Doherty,17,1228,0,0.363882434,2,0.764676038,3,11,2,1,D M S,Tottenham,0,0.363882434,4.36995511,3.785172173,2020
639,1822,Lucas,Digne,Lucas Digne,35,3044,0,1.257189199,7,6.390029035,29,72,6,0,D M,Everton,0,1.257189199,8.197329143,5.132402357,2019
640,592,Wilfried,Zaha,Wilfried Zaha,30,2615,11,8.804439895,2,3.702821104,60,30,6,0,F M S,Crystal Palace,9,7.282102235,13.57947247,3.634436188,2020
641,687,Maya,Yoshida,Maya Yoshida,17,1520,0,1.828032812,1,1.070885375,14,5,0,0,D,Southampton,0,1.828032812,3.017228112,2.958919019,2018
642,703,Adama,Traoré,Adama Traoré,29,879,1,1.255486943,1,2.204887079,19,17,1,0,D F M S,Wolverhampton Wanderers,1,1.255486943,5.700921595,2.437513571,2018
643,1678,Andriy,Yarmolenko,Andriy Yarmolenko,15,343,0,0.31000777,1,0.781444121,7,5,3,0,M S,West Ham,0,0.31000777,1.453730691,0.931392327,2020
644,2254,Granit,Xhaka,Granit Xhaka,31,2598,1,0.57122991,2,0.972196633,11,16,10,0,M S,Arsenal,1,0.57122991,12.97385988,12.26305776,2019
645,6456,Arthur,Masuaku,Arthur Masuaku,12,1017,0,0.429025686,2,2.595891861,6,11,2,0,D M,West Ham,0,0.429025686,4.273891274,1.791139981,2020
646,200,Eric,Dier,Eric Dier,19,1339,0,1.029715933,2,0.283680497,8,7,5,0,D M S,Tottenham,0,1.029715933,5.148773747,4.25066315,2019
647,688,Davide,Zappacosta,Davide Zappacosta,4,119,0,0.152593061,0,0.129326686,2,1,0,0,D S,Chelsea,0,0.152593061,1.036804006,0.754884243,2018
648,935,Harry,Winks,Harry Winks,15,854,0,0.061471345,0,0.189981017,4,4,5,0,M S,Tottenham,0,0.061471345,3.745244171,3.640523344,2020
649,1245,Amad Diallo,Traore,Amad Diallo Traore,3,172,0,0.035897817,1,0.423181027,1,2,0,0,M S,Manchester United,0,0.035897817,0.871933967,0.412855119,2020
650,7988,Moussa,Djenepo,Moussa Djenepo,27,1236,1,0.792782022,0,0.401872564,14,6,5,0,M S,Southampton,1,0.792782022,2.988376856,1.913124703,2020
651,8067,Pablo,Zabaleta,Pablo Zabaleta,10,585,0,0,0,0.602839664,0,3,2,0,D S,West Ham,0,0,2.176807106,2.176807106,2019
652,8226,Oleksandr,Zinchenko,Oleksandr Zinchenko,19,1265,0,0.477002002,0,2.093007034,16,20,0,1,D S,Manchester City,0,0.477002002,10.34460018,9.809206281,2019
653,8384,Issa,Diop,Issa Diop,18,1379,2,0.953530967,0,0.017779581,3,1,3,0,D S,West Ham,2,0.953530967,2.147920772,1.831723474,2020
654,7696,Nemanja,Matic,Nemanja Matic,20,1099,0,0.164785827,0,0.893835069,6,8,2,0,M S,Manchester United,0,0.164785827,6.133360542,5.510585548,2020
655,7695,Nemanja,Matic,Nemanja Matic,21,1586,0,0.234302808,2,0.894650754,7,15,2,0,M S,Manchester United,0,0.234302808,9.277427122,8.34947345,2019
656,12,Nemanja,Matic,Nemanja Matic,28,2450,1,1.710723359,0,0.564809399,12,13,6,1,D M,Manchester United,1,1.710723359,11.78770321,11.24393407,2018
657,209,Joel,Matip,Joel Matip,10,701,1,0.784475379,2,1.18027547,5,3,2,0,D S,Liverpool,1,0.784475379,4.383128449,4.383128449,2020
658,791,Joel,Matip,Joel Matip,9,706,1,0.301780706,0,0.015664158,4,1,0,0,D S,Liverpool,1,0.301780706,1.555288021,1.539623862,2019
659,7691,Joel,Matip,Joel Matip,22,1535,1,0.90366197,0,0.180207435,8,3,3,0,D S,Liverpool,1,0.90366197,6.371974578,6.371974578,2018
660,7693,Neal,Maupay,Neal Maupay,33,2526,8,13.77353451,2,4.277407881,71,32,1,1,F M S,Brighton,5,10.72893275,17.15753916,3.381784765,2020
661,7697,Neal,Maupay,Neal Maupay,37,2782,10,13.55854326,3,2.50613138,96,25,3,0,F S,Brighton,9,12.03620561,13.85504301,3.483616909,2019
662,7822,Konstantinos,Mavropanos,Konstantinos Mavropanos,4,149,0,0.095947221,0,0.567065835,2,1,1,0,D S,Arsenal,0,0.095947221,0.328608565,0.328608565,2018
663,62,James,McArthur,James McArthur,18,1482,0,0.282254315,2,1.520370733,6,15,3,0,M S,Crystal Palace,0,0.282254315,3.245603632,2.257383136,2020
664,162,James,McArthur,James McArthur,37,3145,0,1.805841227,3,2.996064655,28,34,6,0,M,Crystal Palace,0,1.805841227,7.98980388,4.762050416,2019
665,902,James,McArthur,James McArthur,38,3095,3,4.505421018,6,3.721206667,34,31,7,0,M S,Crystal Palace,3,4.505421018,11.97967673,6.77319398,2018
666,925,James,McCarthy,James McCarthy,16,834,0,0.012277676,0,0.289828269,1,5,1,0,M S,Crystal Palace,0,0.012277676,1.198179461,1.028018422,2020
667,1217,James,McCarthy,James McCarthy,33,1641,0,0.415182526,0,1.398389746,12,17,9,0,M S,Crystal Palace,0,0.415182526,3.684040502,2.971497422,2019
668,3358,James,McCarthy,James McCarthy,1,11,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0,2018
669,5240,John,McGinn,John McGinn,37,3330,3,2.166595253,5,3.50175766,45,42,12,0,M,Aston Villa,3,2.166595253,14.86826731,9.945619265,2020
670,7688,John,McGinn,John McGinn,28,2323,3,3.982573007,3,2.617759112,55,37,3,0,M S,Aston Villa,3,3.982573007,9.970860671,5.289585173,2019
671,7689,Kenny,McLean,Kenny McLean,37,2955,1,1.213697412,1,2.622597435,30,24,5,0,M S,Norwich,1,1.213697412,8.084727772,6.269315179,2019
672,7690,Dwight,McNeil,Dwight McNeil,36,3075,2,1.080684774,5,5.477006817,27,47,1,0,M S,Burnley,2,1.080684774,6.94860323,3.606812438,2020
673,7692,Dwight,McNeil,Dwight McNeil,38,3360,2,1.938933546,6,7.56243,48,55,5,0,M,Burnley,2,1.938933546,10.70158816,3.791263087,2019
674,7694,Dwight,McNeil,Dwight McNeil,21,1610,3,1.827622239,5,3.462273061,27,26,2,0,M S,Burnley,3,1.827622239,4.028138068,1.983707266,2018
675,7990,Scott,McTominay,Scott McTominay,32,2121,4,1.847744005,1,2.114613287,26,17,3,0,M S,Manchester United,4,1.847744005,10.91229419,7.904809941,2020
676,8021,Scott,McTominay,Scott McTominay,27,1771,3,2.021982869,1,1.431213997,29,16,2,0,M S,Manchester United,3,2.021982869,5.719030224,4.453569738,2019
677,8080,Scott,McTominay,Scott McTominay,16,852,2,1.588795763,0,0.017006174,15,1,1,0,D M S,Manchester United,2,1.588795763,3.509474684,2.385298017,2018
678,8455,Ben,Mee,Ben Mee,30,2695,2,1.619415545,0,0.805203526,22,7,3,0,D,Burnley,2,1.619415545,2.118281593,2.015906334,2020
679,8518,Ben,Mee,Ben Mee,32,2880,1,1.304819609,1,1.779614417,17,9,7,0,D,Burnley,1,1.304819609,1.880477197,1.744089734,2019
680,672,Ben,Mee,Ben Mee,38,3420,0,1.146877905,2,1.521683536,21,8,9,0,D,Burnley,0,1.146877905,3.256978508,3.239907619,2018
681,522,Hannibal,Mejbri,Hannibal Mejbri,1,3,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2020
682,730,Benjamin,Mendy,Benjamin Mendy,13,955,2,0.334140891,1,0.301439743,6,5,2,0,D M S,Manchester City,2,0.334140891,2.769136801,2.348602511,2020
683,5549,Benjamin,Mendy,Benjamin Mendy,19,1508,0,0.317463351,3,1.626008035,10,21,3,0,D S,Manchester City,0,0.317463351,10.95017843,10.00816064,2019
684,519,Benjamin,Mendy,Benjamin Mendy,10,900,0,0.225715633,5,2.04758644,7,12,1,0,D M,Manchester City,0,0.225715633,8.096011505,6.811544314,2018
685,532,Max,Meyer,Max Meyer,17,641,0,0.459280848,0,0.197999787,9,4,1,0,F M S,Crystal Palace,0,0.459280848,0.85634793,0.379644135,2019
686,775,Max,Meyer,Max Meyer,29,1403,1,1.97886239,2,1.070968898,38,22,3,0,M S,Crystal Palace,1,1.97886239,5.764600705,3.499717593,2018
687,6477,Luka,Milivojevic,Luka Milivojevic,31,2374,1,2.213461101,1,1.773464305,19,21,8,1,M S,Crystal Palace,0,0.691123403,6.367301894,5.705257058,2020
688,338,Luka,Milivojevic,Luka Milivojevic,31,2519,3,2.495715669,1,1.736452141,31,29,12,0,M S,Crystal Palace,1,0.973377994,4.504622877,3.986329461,2019
689,485,Luka,Milivojevic,Luka Milivojevic,38,3420,12,10.4910152,2,3.390341159,57,59,10,0,M,Crystal Palace,2,2.118194785,9.534872663,8.29860736,2018
690,510,James,Milner,James Milner,26,1037,0,0.356573801,1,0.790559528,12,13,3,0,D M S,Liverpool,0,0.356573801,5.685045047,4.885257273,2020
691,512,James,Milner,James Milner,22,895,2,2.164733507,2,0.934652116,12,11,4,0,D M S,Liverpool,0,0.642395802,6.646241307,5.740981162,2019
692,525,James,Milner,James Milner,31,1775,5,3.356382109,4,5.641537204,24,44,5,1,D M S,Liverpool,2,1.072875601,12.48755754,9.807761224,2018
693,589,Yerry,Mina,Yerry Mina,24,1941,2,1.749434195,0,0.019598974,17,1,2,0,D S,Everton,2,1.749434195,4.313140837,4.212718679,2020
694,633,Yerry,Mina,Yerry Mina,29,2276,2,3.081726124,1,1.717646929,30,7,3,0,D S,Everton,2,3.081726124,4.244191146,3.931434541,2019
695,699,Yerry,Mina,Yerry Mina,13,891,1,0.746982916,0,0.137386672,4,3,3,0,D S,Everton,1,0.746982916,1.919598578,1.902758179,2018
696,6027,Takumi,Minamino,Takumi Minamino,9,276,1,1.265480919,0,0,7,0,0,0,F M S,Liverpool,1,1.265480919,1.869205438,0.625978196,2020
697,8214,Takumi,Minamino,Takumi Minamino,10,728,2,1.659260884,0,0.81082157,13,5,1,0,F M S,Southampton,2,1.659260884,4.672859922,2.313303709,2020
698,8216,Takumi,Minamino,Takumi Minamino,10,233,0,0.838236604,0,0.016142879,8,1,0,0,F S,Liverpool,0,0.838236604,1.212132011,0.431189042,2019
699,755,Tyrone,Mings,Tyrone Mings,36,3194,2,2.061612615,2,0.376271466,19,7,4,1,D,Aston Villa,2,2.061612615,6.932438758,6.708538291,2020
700,770,Tyrone,Mings,Tyrone Mings,33,2902,2,0.916615589,2,0.571324751,8,7,7,0,D,Aston Villa,2,0.916615589,5.111491244,5.068004783,2019
701,6681,Tyrick,Mitchell,Tyrick Mitchell,19,1710,1,1.075538255,1,0.230879225,2,3,1,0,D,Crystal Palace,1,1.075538255,4.470536683,3.2567375,2020
702,6818,Tyrick,Mitchell,Tyrick Mitchell,4,186,0,0,0,0.18981104,0,4,1,0,D S,Crystal Palace,0,0,0.505854454,0.454187199,2019
703,620,Henrikh,Mkhitaryan,Henrikh Mkhitaryan,3,109,0,0.42951791,0,0.274301976,2,2,1,0,M S,Arsenal,0,0.42951791,0.86707291,0.290070713,2019
704,782,Henrikh,Mkhitaryan,Henrikh Mkhitaryan,25,1647,6,5.34356661,4,6.486032933,49,29,1,0,F M S,Arsenal,6,5.34356661,16.1001047,8.282573003,2018
705,3303,Jakub,Moder,Jakub Moder,12,643,0,0.916810747,0,0.20512417,13,3,0,0,D M S,Brighton,0,0.916810747,1.857012313,1.186261192,2020
706,5956,Jayson,Molumby,Jayson Molumby,1,1,0,0,0,0,0,0,0,0,S,Brighton,0,0,0,0,2020
707,762,Nacho,Monreal,Nacho Monreal,3,270,0,0.04398033,0,0.459433019,1,3,0,0,D,Arsenal,0,0.04398033,0.667090658,0.582429413,2019
708,5545,Nacho,Monreal,Nacho Monreal,22,1857,1,1.228454361,3,2.008963174,7,11,5,0,D S,Arsenal,1,1.228454361,8.730447458,6.26933998,2018
709,807,Martín,Montoya,Martín Montoya,27,1912,0,1.434309933,1,1.942305795,8,21,5,0,D S,Brighton,0,1.434309933,6.852791702,4.159861935,2019
710,1234,Aaron,Mooy,Aaron Mooy,31,2095,2,2.518191611,2,3.749102319,33,39,1,1,F M S,Brighton,2,2.518191611,8.611672133,4.26419751,2019
711,5264,Alberto,Moreno,Alberto Moreno,2,156,0,0.021538775,0,0.135257527,1,3,0,0,D,Liverpool,0,0.021538775,0.572092116,0.436834589,2018
712,6418,Wes,Morgan,Wes Morgan,3,13,0,0,0,0,0,0,0,0,S,Leicester,0,0,0.14461267,0.14461267,2020
713,748,Wes,Morgan,Wes Morgan,11,418,0,0.596381508,0,0,4,0,0,0,D S,Leicester,0,0.596381508,1.203891873,0.750761524,2019
714,749,Wes,Morgan,Wes Morgan,22,1932,3,1.535455257,0,0.138554135,14,3,1,2,D S,Leicester,3,1.535455257,2.382968205,2.275229919,2018
715,753,Victor,Moses,Victor Moses,2,24,0,0,0,0.107938856,0,1,0,0,S,Chelsea,0,0,0.107938856,0,2018
716,787,Mason,Mount,Mason Mount,36,2891,6,6.884880336,5,9.847691355,82,87,2,0,F M S,Chelsea,5,6.12371151,21.69607448,12.44314904,2020
717,1785,Mason,Mount,Mason Mount,37,2894,7,7.49783041,5,5.258456767,78,52,3,0,F M S,Chelsea,7,7.49783041,16.87500463,8.520663107,2019
718,4441,Lucas,Lucas Moura,Lucas Moura,30,1392,3,1.946632659,4,2.064035285,18,16,1,0,F M S,Tottenham,3,1.946632659,7.514037959,5.200064562,2020
719,7753,Lucas,Lucas Moura,Lucas Moura,35,2261,4,5.582064642,4,3.279884607,56,35,3,0,F M S,Tottenham,4,5.582064642,10.08838138,3.178778965,2019
720,8562,Lucas,Lucas Moura,Lucas Moura,32,2133,10,7.591315286,0,1.659078073,45,27,3,0,F M S,Tottenham,10,7.591315286,13.8225738,6.854322191,2018
721,8563,Joao,Moutinho,Joao Moutinho,33,2546,1,0.502775416,1,1.67684014,14,46,3,1,M S,Wolverhampton Wanderers,1,0.502775416,7.028498139,6.230230144,2020
722,986,Joao,Moutinho,Joao Moutinho,38,3100,1,0.687767527,6,6.775043549,22,76,7,0,M S,Wolverhampton Wanderers,1,0.687767527,11.93269111,10.85865741,2019
723,843,Joao,Moutinho,Joao Moutinho,38,3053,1,0.505366346,8,6.528550079,18,84,4,0,M S,Wolverhampton Wanderers,1,0.505366346,9.504272107,7.778368177,2018
724,6893,Joel,Mumbongo,Joel Mumbongo,4,33,0,0,0,0,0,0,1,0,S,Burnley,0,0,0,0,2020
725,790,Jacob,Murphy,Jacob Murphy,26,1611,2,1.490952687,3,3.433488872,30,19,3,0,D M S,Newcastle United,2,1.490952687,8.043614191,4.102315794,2020
726,7700,Jacob,Murphy,Jacob Murphy,9,293,0,0.033076788,1,0.608634233,2,1,0,0,M S,Newcastle United,0,0.033076788,0.641711022,0,2018
727,6504,Glenn,Murray,Glenn Murray,23,761,1,2.606120537,1,0.867527336,18,3,0,0,F S,Brighton,1,2.606120537,3.274798197,0.603656955,2019
728,839,Glenn,Murray,Glenn Murray,38,2517,13,11.54133959,1,1.118022542,54,12,5,0,F S,Brighton,9,8.496664163,8.428033756,1.39601205,2018
729,7701,Shkodran,Mustafi,Shkodran Mustafi,3,43,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0.064724766,0.064724766,2020
730,111,Shkodran,Mustafi,Shkodran Mustafi,15,1208,0,0.56802573,1,0.575872842,11,3,2,0,D S,Arsenal,0,0.56802573,4.499947272,3.967217229,2019
731,835,Shkodran,Mustafi,Shkodran Mustafi,31,2629,2,1.86204075,0,0.278129592,18,6,9,0,D,Arsenal,2,1.86204075,6.724568292,6.620918265,2018
732,1735,Yoshinori,Muto,Yoshinori Muto,8,193,0,0.083671838,0,0.014181027,1,1,0,0,M S,Newcastle United,0,0.083671838,0.206970938,0.109118072,2019
733,6042,Yoshinori,Muto,Yoshinori Muto,17,512,1,1.019024733,0,0.31324256,6,5,1,0,F M S,Newcastle United,1,1.019024733,1.304272464,0.727885149,2018
734,343,Daniel,Nlundulu,Daniel Nlundulu,13,82,0,0.026467277,0,0.030308796,1,1,0,0,S,Southampton,0,0.026467277,0.056776073,0.026467277,2020
735,842,Marvelous,Nakamba,Marvelous Nakamba,13,757,0,0.033083528,0,0.059333989,2,2,3,0,M S,Aston Villa,0,0.033083528,0.893009854,0.811434226,2020
736,845,Marvelous,Nakamba,Marvelous Nakamba,29,1836,0,0.131544667,0,0.54774553,7,12,5,0,M S,Aston Villa,0,0.131544667,4.796764562,4.29724895,2019
737,847,Samir,Nasri,Samir Nasri,5,244,0,0.130942242,2,0.549426787,3,6,0,0,M S,West Ham,0,0.130942242,0.614055797,0.39978788,2018
738,885,Marc,Navarro,Marc Navarro,2,87,0,0,0,0,0,0,0,0,D S,Watford,0,0,0,0,2018
739,1734,Wilfred,Ndidi,Wilfred Ndidi,26,2181,1,0.596031941,4,1.33349838,16,16,6,0,D M S,Leicester,1,0.596031941,10.23005054,8.725671129,2020
740,5261,Wilfred,Ndidi,Wilfred Ndidi,32,2679,2,1.727271575,1,0.591665608,26,15,6,0,M S,Leicester,2,1.727271575,10.07984419,9.054951645,2019
741,7280,Wilfred,Ndidi,Wilfred Ndidi,38,3305,2,3.119845917,0,1.693529533,55,22,8,0,M S,Leicester,2,3.119845917,10.33212377,7.799391497,2018
742,8224,Tanguy,NDombele,Tanguy NDombele Alvaro,33,2141,3,1.530481542,2,2.126333596,18,14,3,0,M S,Tottenham,3,1.530481542,10.93496512,8.00578513,2020
743,8456,Tanguy,NDombele,Tanguy NDombele Alvaro,21,1002,2,0.352954987,2,0.797504509,9,12,3,0,M S,Tottenham,2,0.352954987,5.340641292,4.963011069,2019
744,8493,Reiss,Nelson,Reiss Nelson,2,59,0,0.05691709,0,0,1,0,0,0,S,Arsenal,0,0.05691709,0.348039735,0.291122645,2020
745,5555,Reiss,Nelson,Reiss Nelson,17,621,1,1.273586929,0,0.362936071,11,9,1,0,F M S,Arsenal,1,1.273586929,1.928011604,0.75988852,2019
746,6026,Pedro,Neto,Pedro Neto,31,2570,5,5.494995641,6,5.738268098,62,61,4,0,F M S,Wolverhampton Wanderers,5,5.494995641,11.51666168,4.206935253,2020
747,7063,Pedro,Neto,Pedro Neto,29,911,3,1.89344776,3,2.62621755,17,14,3,0,F M S,Wolverhampton Wanderers,3,1.89344776,7.689651545,4.652863253,2019
748,503,Rúben,Neves,Rúben Neves,36,2681,5,4.744082775,1,2.061172848,67,33,7,0,M S,Wolverhampton Wanderers,2,2.460576257,6.995869668,4.673971687,2020
749,714,Rúben,Neves,Rúben Neves,38,3081,2,1.638083691,2,2.606093884,61,29,9,0,M S,Wolverhampton Wanderers,2,1.638083691,13.92579463,11.20146191,2019
750,1304,Rúben,Neves,Rúben Neves,35,3014,4,3.393738809,3,1.883131634,74,24,8,0,M S,Wolverhampton Wanderers,2,1.871401119,10.34872141,8.176535649,2018
751,1653,Jeremy,Ngakia,Jeremy Ngakia,5,442,0,0.014036505,0,0,1,0,0,0,D,West Ham,0,0.014036505,0.89196482,0.877928314,2019
752,6521,Ezri Konsa,Ngoyo,Ezri Konsa Ngoyo,25,2054,1,1.669818348,2,0.885057818,11,11,3,0,D S,Aston Villa,1,1.669818348,2.952718263,2.549149277,2019
753,500,Oumar,Niasse,Oumar Niasse,3,17,0,0,0,0,0,0,0,0,S,Everton,0,0,0.032372035,0.032372035,2019
754,1042,Oumar,Niasse,Oumar Niasse,5,47,0,0.393158868,0,0.092827126,3,1,0,0,S,Everton,0,0.393158868,0.345180079,0,2018
755,6477,Eddie,Nketiah,Eddie Nketiah,17,405,2,2.022098698,1,0.742354877,12,8,0,0,F S,Arsenal,2,2.022098698,2.077280363,0.220550492,2020
756,551,Eddie,Nketiah,Eddie Nketiah,13,629,2,3.4787293,0,0.631174701,15,5,0,1,F S,Arsenal,2,3.4787293,4.134649701,0.578408159,2019
757,585,Eddie,Nketiah,Eddie Nketiah,5,54,1,0.269647405,0,0.131410331,3,1,0,0,S,Arsenal,1,0.269647405,0.958267003,0.688619554,2018
758,588,Georges-Kévin,Nkoudou,Georges-Kévin Nkoudou,1,1,0,0.056358423,0,0,1,0,0,0,S,Tottenham,0,0.056358423,0.056358423,0,2019
759,599,Georges-Kévin,Nkoudou,Georges-Kévin Nkoudou,1,3,0,0,1,0.607745528,0,1,0,0,S,Tottenham,0,0,0.607745528,0,2018
760,876,Niels,Nkounkou,Niels Nkounkou,2,80,0,0.016959822,0,0,1,0,1,0,D S,Everton,0,0.016959822,0.030957643,0.013997821,2020
761,985,Mark,Noble,Mark Noble,21,702,0,0.05267939,0,0.176331495,1,5,1,0,M S,West Ham,0,0.05267939,0.776315205,0.723635808,2020
762,1823,Mark,Noble,Mark Noble,33,2709,4,2.773826021,3,3.181472189,17,44,5,0,M S,West Ham,1,0.490319523,10.03794243,7.929711479,2019
763,2383,Mark,Noble,Mark Noble,31,2339,5,3.59021515,5,1.722764013,17,21,6,1,M S,West Ham,1,0.545613993,7.524794075,5.903578427,2018
764,3357,Will,Norris,Will Norris,1,1,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0,2018
765,4764,Michael,Obafemi,Michael Obafemi,4,52,0,0,0,0.054918554,0,1,0,0,S,Southampton,0,0,0.148902686,0.148902686,2020
766,8150,Michael,Obafemi,Michael Obafemi,21,654,3,2.154612448,2,1.225346729,12,10,1,0,F S,Southampton,3,2.154612448,2.883793211,0.515165487,2019
767,8476,Michael,Obafemi,Michael Obafemi,6,131,1,1.893585309,1,0.33526966,7,2,1,0,F S,Southampton,1,1.893585309,2.329287246,0.384436384,2018
768,675,Pedro,Obiang,Pedro Obiang,24,1112,0,0.564545786,1,1.137345584,15,6,0,0,M S,West Ham,0,0.564545786,4.137819158,3.117102584,2018
769,7722,Martin,Odegaard,Martin Odegaard,14,865,1,0.618739773,2,1.955885354,15,19,0,0,M S,Arsenal,1,0.618739773,5.297232278,4.070700854,2020
770,7724,Angelo,Ogbonna,Angelo Ogbonna,28,2493,3,1.696073647,0,0.428470748,13,4,5,0,D,West Ham,3,1.696073647,4.007843699,3.785348754,2020
